vote_count,vote_average,title,popularity,release_date
869.0,6.5,Basic Instinct,16.628427,1992-03-20
285.0,6.7,The Doors,7.829619,1991-03-01
180.0,6.9,The Crying Game,7.404329,1992-09-02
330.0,7.5,Glengarry Glen Ross,6.792215,1992-09-15
149.0,7.4,Sophie's Choice,15.417202,1982-12-08
3359.0,7.3,E.T. the Extra-Terrestrial,19.358546,1982-04-03
4.0,6.3,The Search for One-eye Jimmy,0.617014,1994-11-14
34.0,7.0,A Christmas Carol,1.896952,1938-12-16
359.0,5.9,Days of Thunder,7.046753,1990-06-27
1736.0,6.7,Top Gun,20.301019,1986-05-16
5.0,6.8,American Strays,0.51063,1996-09-12
351.0,7.6,Rebel Without a Cause,10.968169,1955-10-27
291.0,7.6,A Streetcar Named Desire,7.301719,1951-09-18
41.0,4.6,Children of the Corn IV: The Gathering,7.97048,1996-10-08
61.0,7.7,Microcosmos,10.793031,1996-05-20
7.0,5.4,Palookaville,1.669597,1995-09-07
49.0,6.2,The Associate,3.277612,1996-10-25
31.0,7.3,The Funeral,2.772039,1996-01-26
1.0,8.0,The Sleepover,0.135596,2013-10-12
8.0,6.8,A Single Girl,1.813577,1995-05-29
56.0,7.0,The Eighth Day,2.887239,1996-01-01
3.0,5.2,North Star,2.753163,1996-01-03
257.0,6.8,The People vs. Larry Flynt,9.178371,1996-10-12
15.0,5.8,Glory Daze,10.738755,1995-10-01
2.0,5.3,A Perfect Candidate,0.112669,1996-06-19
101.0,7.3,On Golden Pond,12.252186,1981-12-04
138.0,6.7,The Return of the Pink Panther,6.501177,1975-05-21
107.0,5.9,Drop Dead Fred,7.88101,1991-04-19
822.0,7.1,The Abyss,9.809585,1989-08-09
318.0,6.4,The Fog,9.194572,1980-02-08
720.0,6.9,Escape from New York,10.124544,1981-05-22
165.0,6.4,The Howling,6.715512,1981-04-03
113.0,7.6,Jean de Florette,4.883274,1986-08-27
103.0,7.8,Manon of the Spring,5.939394,1986-11-19
3.0,6.3,Johnny 100 Pesos,0.149107,1993-01-01
103.0,6.0,Private Benjamin,11.431866,1980-10-06
1742.0,7.8,Monty Python and the Holy Grail,10.43389,1975-03-13
12.0,6.8,Hustler White,1.068288,1996-07-19
1.0,8.0,Dadetown,0.037353,1995-09-02
1.0,4.0,Everything Relative,0.104276,1996-09-13
1.0,5.0,Entertaining Angels - The Dorothy Day Story,0.051135,1996-09-27
5.0,8.0,Three Lives and Only One Death,1.163947,1996-05-15
54.0,7.3,When We Were Kings,3.60795,1996-10-25
266.0,7.6,The Wrong Trousers,7.771233,1993-12-17
3.0,7.7,JLG/JLG: Self-Portrait in December,0.441965,1995-03-08
22.0,6.7,The Return of Martin Guerre,1.233692,1982-05-12
17.0,6.4,He Walked by Night,2.3353,1948-11-24
19.0,7.2,Raw Deal,10.091381,1948-05-26
15.0,6.4,T-Men,4.237738,1947-12-15
11.0,7.2,The Children Are Watching Us,0.412633,1944-10-27
3.0,4.7,Pastoral Symphony,0.206154,1946-09-26
1.0,8.0,Here Comes Cookie,0.083133,1935-09-10
2.0,3.5,Six of a Kind,0.52878,1934-02-09
93.0,7.0,The Tin Drum,5.614456,1979-05-02
29.0,6.8,The Ruling Class,2.186663,1972-09-13
3.0,4.8,Mina Tannenbaum,0.400813,1994-03-02
33.0,7.0,2 or 3 Things I Know About Her,7.273791,1967-03-17
17.0,5.1,Dear God,1.952957,1996-11-01
33.0,5.7,Bad Moon,2.661026,1996-11-01
2.0,6.0,American Dream,0.075885,1990-09-28
13.0,5.8,Best of the Best 3: No Turning Back,1.567945,1995-05-17
44.0,6.5,Bob Roberts,3.041772,1992-09-04
834.0,8.2,Cinema Paradiso,14.177005,1988-11-17
137.0,7.3,"The Cook, the Thief, His Wife & Her Lover",5.970136,1989-09-10
9.0,5.6,Dead Tired,0.665616,1994-05-18
320.0,7.4,Delicatessen,12.565447,1991-04-17
154.0,7.3,The Double Life of Veronique,9.661817,1991-05-15
25.0,6.9,Enchanted April,2.400185,1991-11-06
565.0,8.2,Paths of Glory,8.548518,1957-09-18
112.0,6.5,The Grifters,10.809693,1990-09-14
4.0,4.1,Hear My Song,0.003977,1991-12-27
1.0,5.0,The Shooter,0.112249,1997-10-23
559.0,7.0,The English Patient,15.564161,1996-11-14
157.0,7.4,Mediterraneo,5.557759,1991-01-31
208.0,7.5,My Left Foot: The Story of Christy Brown,5.841931,1989-07-21
188.0,6.7,"Sex, Lies, and Videotape",12.293656,1989-08-18
7.0,6.7,Passion Fish,5.367604,1992-12-11
83.0,6.2,Strictly Ballroom,3.233531,1992-08-20
109.0,7.9,The Thin Blue Line,5.070224,1988-08-28
102.0,7.0,Tie Me Up! Tie Me Down!,10.788319,1989-12-12
32.0,6.3,Madonna: Truth or Dare,1.325299,1991-05-10
67.0,8.2,Paris is Burning,4.101295,1990-03-13
3001.0,8.3,One Flew Over the Cuckoo's Nest,35.529554,1975-11-18
201.0,6.7,Up in Smoke,7.194364,1978-01-01
5998.0,8.2,The Empire Strikes Back,19.470959,1980-05-17
1518.0,7.6,The Princess Bride,15.15267,1987-09-18
3949.0,7.7,Raiders of the Lost Ark,19.901576,1981-06-12
877.0,7.6,Brazil,9.837287,1985-02-20
3282.0,7.7,Aliens,21.761179,1986-07-18
2371.0,8.1,"The Good, the Bad and the Ugly",16.788787,1966-12-23
173.0,7.4,Withnail & I,14.316459,1987-01-01
2130.0,8.2,12 Angry Men,16.503959,1957-03-25
870.0,7.8,Lawrence of Arabia,10.893332,1962-12-10
3432.0,8.0,A Clockwork Orange,17.112594,1971-12-18
676.0,7.9,To Kill a Mockingbird,14.284787,1962-12-25
2112.0,8.0,Apocalypse Now,13.5963,1979-08-15
1160.0,8.1,Once Upon a Time in the West,15.589351,1968-12-21
4763.0,7.9,Return of the Jedi,14.586087,1983-05-23
256.0,7.5,Wings of Desire,6.357321,1987-01-01
431.0,7.9,The Third Man,8.513889,1949-08-31
3211.0,8.2,GoodFellas,15.424092,1990-09-12
4564.0,7.9,Alien,23.37742,1979-05-25
852.0,7.3,Army of Darkness,10.704612,1992-10-09
364.0,7.6,The Big Blue,13.503815,1988-05-11
349.0,7.9,Ran,12.250232,1985-06-01
2405.0,8.3,Psycho,36.826309,1960-06-16
1092.0,7.5,The Blues Brothers,10.076901,1980-06-17
3418.0,8.3,The Godfather: Part II,36.629307,1974-12-20
2595.0,7.9,Full Metal Jacket,13.94148,1987-06-26
199.0,7.4,A Grand Day Out,7.617298,1990-05-18
73.0,7.4,Henry V,7.307967,1989-10-05
1107.0,7.8,Amadeus,12.677592,1984-10-26
118.0,7.3,The Quiet Man,8.762386,1952-07-21
1104.0,8.3,Once Upon a Time in America,32.182851,1984-02-16
968.0,7.7,Raging Bull,8.868558,1980-11-14
1044.0,7.8,Annie Hall,18.146043,1977-04-19
241.0,7.4,The Right Stuff,14.902397,1983-10-20
623.0,7.9,Das Boot,8.80338,1981-09-16
639.0,7.9,The Sting,12.016821,1973-12-25
266.0,7.7,Harold and Maude,10.878112,1971-12-20
24.0,6.5,Trust,4.085688,1990-09-09
81.0,7.0,Local Hero,10.636074,1983-02-17
4208.0,7.4,The Terminator,19.293562,1984-10-26
388.0,7.4,Braindead,13.645568,1992-08-13
391.0,7.4,Glory,7.521346,1989-12-15
75.0,7.3,Rosencrantz & Guildenstern Are Dead,5.088457,1991-02-08
600.0,7.8,Manhattan,12.050759,1979-04-25
431.0,7.5,Miller's Crossing,7.495853,1990-09-21
2786.0,8.1,Dead Poets Society,19.905716,1989-06-02
855.0,7.6,The Graduate,12.057829,1967-12-21
292.0,7.6,Touch of Evil,9.665347,1958-04-23
511.0,7.0,La Femme Nikita,6.586401,1990-02-21
554.0,7.7,The Bridge on the River Kwai,8.851646,1957-10-02
427.0,7.9,8½,6.747516,1963-02-14
939.0,7.9,Chinatown,12.29227,1974-06-20
323.0,7.3,The Day the Earth Stood Still,9.360003,1951-09-17
285.0,7.9,The Treasure of the Sierra Madre,8.070589,1948-01-24
196.0,6.4,Bad Taste,7.409599,1987-12-01
170.0,7.6,Duck Soup,6.819957,1933-11-17
164.0,6.8,Better Off Dead...,8.994189,1985-10-11
3890.0,8.1,The Shining,19.611589,1980-05-22
1568.0,7.8,Stand by Me,15.206957,1986-08-22
465.0,8.0,M,12.752421,1931-05-11
760.0,7.5,Evil Dead II,13.520764,1987-03-13
731.0,7.8,The Great Escape,14.384114,1963-06-20
943.0,7.8,The Deer Hunter,7.729445,1978-12-08
37.0,6.7,Diva,2.211854,1981-03-11
2358.0,7.4,Groundhog Day,12.989627,1993-02-11
1133.0,7.7,Unforgiven,10.942149,1992-08-07
188.0,7.7,The Manchurian Candidate,7.991677,1962-10-24
86.0,7.0,Pump up the Volume,4.289341,1990-08-22
234.0,7.4,Arsenic and Old Lace,13.99011,1944-09-23
6239.0,8.0,Back to the Future,25.778509,1985-07-03
298.0,7.6,Fried Green Tomatoes,6.584254,1991-12-27
327.0,7.3,Patton,14.382289,1970-01-25
149.0,7.2,Down by Law,8.843551,1986-05-01
792.0,7.8,Akira,10.888917,1988-07-16
642.0,6.8,Highlander,16.870392,1986-03-07
390.0,7.7,Cool Hand Luke,9.718713,1967-06-22
131.0,6.8,Cyrano de Bergerac,5.0399,1990-03-28
880.0,7.7,Young Frankenstein,9.339316,1974-12-15
165.0,7.5,Night on Earth,8.291886,1991-10-03
756.0,8.1,The Great Dictator,9.241748,1940-10-15
831.0,7.2,Fantasia,8.03796,1940-11-13
343.0,7.6,High Noon,16.715935,1952-03-27
244.0,7.6,The Big Sleep,6.987617,1946-08-23
387.0,7.3,Heathers,13.311827,1988-10-01
104.0,7.1,Somewhere in Time,5.429213,1980-10-02
660.0,7.5,Ben-Hur,14.319743,1959-12-26
413.0,7.6,This Is Spinal Tap,13.981499,1984-05-04
140.0,7.7,Koyaanisqatsi,8.802715,1982-06-06
104.0,6.9,Some Kind of Wonderful,10.208658,1987-02-27
3221.0,7.6,Indiana Jones and the Last Crusade,14.788987,1989-05-24
243.0,7.7,Being There,12.320636,1979-12-19
730.0,7.4,Gandhi,12.383755,1982-11-30
89.0,7.0,The Unbearable Lightness of Being,6.815147,1988-02-05
164.0,6.9,A Room with a View,6.175166,1985-12-13
121.0,6.6,Real Genius,11.959887,1985-08-07
363.0,7.7,Pink Floyd: The Wall,6.773407,1982-07-14
180.0,7.5,The Killing Fields,11.460364,1984-11-02
238.0,7.2,Forbidden Planet,6.379966,1956-03-15
383.0,7.1,Field of Dreams,16.759454,1989-04-21
148.0,7.6,The Man Who Would Be King,6.189816,1975-12-03
659.0,7.4,Butch Cassidy and the Sundance Kid,6.714577,1969-09-23
282.0,7.7,"Paris, Texas",11.635837,1984-05-19
45.0,6.3,Until the End of the World,2.14652,1991-09-12
974.0,7.3,When Harry Met Sally...,8.34322,1989-07-21
1.0,5.0,Parallel Sons,0.264398,1995-01-01
12.0,6.8,Hype!,3.465337,1996-11-08
20.0,3.5,Santa with Muscles,7.378936,1996-11-08
10.0,5.4,Female Perversions,2.273475,1996-01-22
12.0,6.2,Mad Dog Time,0.768894,1996-11-08
1.0,7.0,Paris Was a Woman,0.036471,1996-02-19
8.0,6.2,I'm Not Rappaport,0.659056,1996-12-24
13.0,3.6,Blue Juice,2.199462,1995-09-15
1664.0,6.2,Alien³,17.126768,1992-05-22
571.0,7.2,An American Werewolf in London,13.390802,1981-08-21
21.0,4.1,Amityville: It's About Time,2.418256,1992-07-16
40.0,4.0,Amityville 3-D,7.893775,1983-11-18
17.0,3.5,Amityville: Dollhouse,2.357522,1996-10-02
17.0,2.8,Amityville: A New Generation,6.401828,1993-09-29
59.0,5.9,Amityville II: The Possession,12.10181,1982-09-24
192.0,6.2,The Amityville Horror,14.00318,1979-07-27
19.0,2.7,The Amityville Curse,2.416489,1989-12-01
22.0,5.8,Blood for Dracula,1.825571,1974-08-13
74.0,5.8,April Fool's Day,10.301342,1986-03-27
34.0,5.8,Audrey Rose,5.862098,1977-04-06
39.0,6.2,The Believers,3.321608,1987-06-09
959.0,7.3,The Birds,11.591462,1963-03-28
147.0,6.2,The Blob,7.079055,1958-09-12
18.0,4.9,Blood Beach,2.232045,1980-09-01
24.0,5.6,Body Parts,3.518972,1991-08-02
47.0,6.8,The Body Snatcher,2.257383,1945-05-25
1087.0,7.1,Dracula,16.777675,1992-11-13
208.0,7.4,Bride of Frankenstein,7.000417,1935-04-21
58.0,6.6,Burnt Offerings,2.877095,1976-10-18
303.0,6.2,Candyman,12.721362,1992-10-16
692.0,7.0,Cape Fear,10.302735,1991-11-15
125.0,7.2,Cape Fear,7.583191,1962-04-12
977.0,7.0,Carrie,9.277692,1976-11-03
97.0,6.0,Cat People,6.126046,1982-04-02
1212.0,7.2,A Nightmare on Elm Street,13.694713,1984-11-14
2.0,8.5,Vampire in Venice,0.952127,1988-09-15
485.0,7.2,The Omen,16.641277,1976-06-06
34.0,5.5,Blood and Wine,8.409956,1996-10-03
45.0,5.6,Albino Alligator,2.363293,1996-09-09
47.0,6.5,The Mirror Has Two Faces,4.803721,1996-11-15
104.0,6.2,Nightwatch,6.122067,1997-01-31
671.0,7.0,Star Trek: First Contact,8.808497,1996-11-21
136.0,7.3,Shine,11.664053,1996-01-21
236.0,7.4,Sling Blade,9.475693,1996-08-30
583.0,5.5,Jingle All the Way,7.898202,1996-11-15
15.0,5.8,Identification of a Woman,1.350133,1982-10-21
38.0,7.9,Paradise Lost: The Child Murders at Robin Hood Hills,1.686358,1996-12-03
55.0,5.4,The Preacher's Wife,4.182641,1996-12-13
30.0,7.4,Ridicule,10.879283,1996-05-09
134.0,6.7,The Crucible,9.412825,1996-11-27
722.0,5.6,101 Dalmatians,11.470748,1996-11-17
2.0,5.5,The Forbidden Christ,0.521422,1951-06-08
1.0,5.0,I Can't Sleep,0.318366,1994-05-18
1920.0,6.6,Die Hard 2,18.785984,1990-07-02
541.0,6.2,Star Trek: The Motion Picture,8.277765,1979-12-06
421.0,6.7,Star Trek VI: The Undiscovered Country,5.90057,1991-12-05
384.0,5.6,Star Trek V: The Final Frontier,12.308007,1989-06-09
688.0,7.3,Star Trek II: The Wrath of Khan,7.160236,1982-06-03
443.0,6.4,Star Trek III: The Search for Spock,6.197298,1984-05-31
490.0,6.9,Star Trek IV: The Voyage Home,12.596956,1986-11-25
1706.0,6.6,Batman Returns,15.001681,1992-06-19
262.0,6.6,Young Guns,9.905174,1988-08-12
165.0,6.3,Young Guns II,11.977636,1990-08-01
1633.0,7.2,Grease,7.854899,1978-07-07
185.0,4.9,Grease 2,14.202364,1982-06-11
100.0,5.6,Marked for Death,5.845712,1990-10-05
19.0,3.9,Adrenalin: Fear the Rush,0.782292,1996-11-29
1.0,6.0,The Substance of Fire,0.757322,1996-09-11
405.0,6.1,Under Siege,9.918269,1992-10-08
13.0,7.1,Terror in a Texas Town,0.83621,1958-09-01
2628.0,7.5,Jaws,19.726114,1975-06-18
412.0,5.9,Jaws 2,11.21306,1978-06-16
266.0,4.2,Jaws 3-D,16.603041,1983-03-16
46.0,6.3,My Fellow Americans,3.863894,1996-12-20
1544.0,6.1,Mars Attacks!,15.63424,1996-12-12
27.0,6.8,Citizen Ruth,2.225234,1996-12-13
941.0,6.7,Jerry Maguire,11.807601,1996-12-06
548.0,7.2,Raising Arizona,14.011415,1987-03-01
38.0,6.8,Tin Men,6.477975,1987-03-06
301.0,6.7,Sneakers,7.207325,1992-09-09
19.0,7.3,Bastard Out of Carolina,1.403309,1996-12-15
28.0,6.0,In Love and War,2.369637,1996-12-18
130.0,6.6,Marvin's Room,5.307984,1996-12-18
40.0,6.2,Ghosts of Mississippi,15.50082,1996-12-20
24.0,6.6,Night Falls on Manhattan,1.626239,1996-10-22
169.0,6.5,Beavis and Butt-Head Do America,8.855685,1996-12-15
40.0,7.0,La Cérémonie,3.095894,1995-08-30
1520.0,7.0,Scream,13.326443,1996-12-20
747.0,7.1,The Last of the Mohicans,15.228794,1992-09-25
174.0,5.5,Michael,9.473162,1996-12-25
18.0,5.8,The Evening Star,8.399114,1996-12-25
118.0,7.3,Hamlet,9.994088,1996-12-25
6.0,7.0,Some Mother's Son,0.332582,1996-12-25
9.0,6.4,The Whole Wide World,7.94599,1996-12-20
19.0,6.8,Mother,7.860965,1996-12-25
5.0,7.0,Thieves,0.365078,1996-08-21
122.0,5.9,Evita,6.709803,1996-12-14
46.0,6.3,The Portrait of a Lady,4.13905,1996-10-18
111.0,7.4,Walkabout,10.177086,1971-07-01
4.0,6.4,Message to Love: The Isle of Wight Festival,0.330752,1996-02-15
130.0,5.8,Murder at 1600,8.428986,1997-04-18
95.0,6.0,Fierce Creatures,11.036729,1997-01-24
16.0,4.2,Zeus & Roxanne,1.034602,1997-01-24
63.0,5.2,Turbulence,5.304043,1997-01-09
3.0,7.7,Angel Baby,0.775616,1995-09-09
1.0,6.0,Underworld,0.005555,1996-06-01
176.0,5.5,Beverly Hills Ninja,12.16305,1997-01-17
136.0,5.3,Metro,10.519481,1997-01-16
2.0,4.5,The Machine,0.935473,1994-05-28
4.0,6.1,Falling in Love Again,0.462729,1980-11-21
23.0,7.2,The Cement Garden,15.975485,1993-02-20
445.0,5.8,Dante's Peak,7.240753,1997-02-07
47.0,5.0,Amos & Andrew,3.941294,1993-03-05
220.0,6.9,Benny & Joon,10.597116,1993-04-16
21.0,6.7,Prefontaine,2.93818,1997-01-24
3.0,8.0,Guantanamera,0.496315,1995-01-01
27.0,4.4,McHale's Navy,2.705804,1997-04-18
55.0,6.8,Gridlock'd,10.575081,1997-01-29
66.0,7.4,Waiting for Guffman,8.130999,1996-01-31
53.0,5.2,The Beautician and the Beast,7.566377,1997-02-07
32.0,6.4,SubUrbia,8.67935,1996-02-07
2.0,4.3,Hotel de Love,0.228157,1996-12-19
35.0,5.0,The Pest,3.194883,1997-02-07
133.0,5.8,Fools Rush In,6.285574,1997-02-14
10.0,6.0,Touch,0.455272,1997-02-14
226.0,6.4,Absolute Power,7.66124,1997-02-14
11.0,3.9,That Darn Cat,1.496999,1997-02-14
175.0,6.0,Vegas Vacation,9.304901,1997-02-13
2.0,7.0,Unforgotten: Twenty-Five Years After Willowbrook,0.14057,1997-02-14
15.0,7.1,That Old Feeling,1.954656,1997-04-04
572.0,7.5,Lost Highway,8.449722,1997-01-15
31.0,6.7,Rosewood,2.899809,1997-02-21
1175.0,7.4,Donnie Brasco,12.201954,1997-02-27
4.0,3.3,Salut cousin !,0.15935,1996-11-20
29.0,5.6,Booty Call,2.543626,1997-02-26
8.0,6.3,Rhyme & Reason,0.915041,1997-03-04
1.0,5.0,Boys Life 2,0.060645,1997-03-07
14.0,5.6,City of Industry,1.922014,1997-03-14
8.0,5.6,Best Men,6.610419,1997-01-01
122.0,4.9,Jungle 2 Jungle,12.640569,1997-03-07
36.0,5.7,Kama Sutra - A Tale of Love,7.124652,1996-09-11
106.0,6.7,Private Parts,10.928417,1997-03-07
12.0,8.1,Love Jones,1.251862,1997-03-14
310.0,5.9,The Saint,10.97633,1997-04-03
61.0,6.6,Smilla's Sense of Snow,3.132331,1997-02-13
15.0,5.9,The Van,1.13412,1996-05-11
224.0,6.5,Crash,7.540612,1996-07-17
11.0,6.2,The Daytrippers,9.664735,1996-01-01
1456.0,6.4,Liar Liar,10.102471,1997-03-21
1.0,5.0,The Quiet Room,0.064705,1996-03-21
115.0,7.1,Selena,7.390306,1997-03-21
300.0,5.9,The Devil's Own,10.675073,1997-03-12
25.0,7.1,Cats Don't Dance,3.406836,1997-03-26
13.0,4.2,B.A.P.S.,1.56098,1997-03-28
9.0,5.8,Love and Other Catastrophes,0.915298,1996-08-01
60.0,4.6,Turbo: A Power Rangers Movie,5.436745,1997-03-27
26.0,6.4,Anna Karenina,5.660835,1997-04-04
163.0,4.4,Double Team,5.452961,1997-04-04
43.0,6.4,Inventing the Abbotts,5.063701,1997-04-04
624.0,4.8,Anaconda,14.386089,1997-04-11
278.0,6.9,Grosse Pointe Blank,7.556814,1997-04-11
5.0,4.9,Keys to Tulsa,1.323422,1997-04-11
21.0,7.0,Kissed,2.056754,1996-09-07
39.0,5.4,8 Heads in a Duffel Bag,5.666701,1997-04-18
6.0,6.8,Hollow Reed,0.261217,1996-06-24
21.0,6.2,Paradise Road,1.462139,1997-04-11
6.0,5.9,Traveller,2.166773,1997-04-18
15.0,5.9,All Over Me,4.06745,1997-02-15
1.0,8.0,A Brother's Kiss,0.92491,1997-04-25
2.0,3.5,A Chef in Love,0.631834,1996-06-06
160.0,6.0,Romy and Michele's High School Reunion,5.889414,1997-04-25
387.0,5.2,Volcano,13.147917,1997-04-25
9.0,5.3,Children of the Revolution,1.129648,1996-06-14
1033.0,6.5,Austin Powers: International Man of Mystery,11.749159,1997-05-02
202.0,6.6,Breakdown,7.926621,1997-05-02
2.0,7.0,Broken English,0.369118,1996-09-09
5.0,5.3,Commandments,0.225707,1997-05-02
4.0,4.0,Ripe,0.773608,1996-09-10
15.0,5.7,"Truth or Consequences, N.M.",2.26858,1997-01-01
9.0,4.7,Warriors of Virtue,0.719444,1997-05-02
77.0,5.1,Fathers' Day,5.295556,1997-05-09
3962.0,7.3,The Fifth Element,24.30526,1997-05-07
1.0,8.0,Intimate Relations,1.372838,1996-01-01
27.0,6.3,Nowhere,3.324489,1997-05-09
6.0,3.9,Losing Chase,0.901452,1996-08-18
7.0,5.0,Sprung,1.511388,1997-05-14
1.0,5.0,The Promise,0.122178,1995-02-16
21.0,7.0,Le Bonheur,0.792486,1965-02-10
10.0,5.7,Love! Valour! Compassion!,1.7442,1997-05-16
35.0,7.2,Shall We Dance?,1.963402,1996-01-27
5.0,3.2,The Second Jungle Book: Mowgli & Baloo,0.285487,1997-05-16
29.0,6.6,Twin Town,1.651546,1997-04-11
112.0,6.1,Addicted to Love,8.085194,1997-05-23
53.0,6.9,Brassed Off,3.117071,1996-11-01
2.0,8.0,The Designated Mourner,0.152272,1997-05-23
2528.0,6.2,The Lost World: Jurassic Park,0.788123,1997-05-23
11.0,7.5,Ponette,0.409967,1996-09-10
22.0,6.4,Schizopolis,2.438198,1996-09-13
17.0,5.7,Shiloh,2.89449,1996-11-30
7.0,6.3,Rough Magic,0.476919,1995-09-07
17.0,5.3,Trial and Error,2.683782,1997-05-30
13.0,3.9,Buddy,2.022706,1997-06-06
1289.0,6.5,Con Air,11.545982,1997-06-01
1.0,4.0,Late Bloomers,0.071497,1996-01-01
41.0,6.9,The Pillow Book,2.690319,1996-05-12
439.0,4.1,Speed 2: Cruise Control,11.268531,1997-06-13
1.0,6.0,Squeeze,0.321515,1997-06-06
1.0,6.0,Sudden Manhattan,0.344303,1996-10-11
2.0,5.5,Wedding Bell Blues,0.886134,1996-10-18
1447.0,4.2,Batman & Robin,17.038824,1997-06-20
10.0,7.7,Dream with the Fishes,0.684192,1997-01-01
4.0,6.3,Roseanna's Grave,1.081043,1997-03-06
39.0,5.8,Head Above Water,2.357791,1996-11-07
1741.0,7.3,Hercules,14.048694,1997-06-26
7.0,6.7,The Last Time I Committed Suicide,1.380375,1997-06-20
2.0,8.0,MURDER and murder,0.076975,1996-09-10
606.0,6.4,My Best Friend's Wedding,4.678572,1997-06-19
24.0,5.6,Tetsuo II: Body Hammer,2.018292,1992-01-01
16.0,6.1,When the Cat's Away,0.834917,1996-04-03
138.0,7.5,Contempt,7.543337,1963-10-21
1612.0,6.8,Face/Off,11.467391,1997-06-27
6.0,7.2,Fall,1.555954,1997-06-20
3.0,7.0,Mondo,0.311968,1995-06-01
3.0,8.0,For Ever Mozart,0.413422,1996-11-27
4521.0,6.9,Men in Black,15.781024,1997-07-02
20.0,5.8,Out to Sea,3.722389,1997-07-02
28.0,5.8,Wild America,7.477411,1997-07-02
46.0,5.5,A Simple Wish,3.354869,1997-07-11
1338.0,7.2,Contact,14.374866,1997-07-11
404.0,6.0,G.I. Jane,9.37934,1997-08-22
663.0,6.6,Conan the Barbarian,10.52008,1982-04-02
508.0,5.4,George of the Jungle,9.559685,1997-07-15
384.0,6.6,Cop Land,9.15931,1997-08-15
752.0,6.4,Event Horizon,11.335072,1997-08-15
344.0,5.0,Spawn,11.366417,1997-07-31
108.0,5.3,Air Bud,9.407128,1997-08-01
114.0,5.1,Picture Perfect,4.347079,1997-08-01
45.0,6.8,In the Company of Men,3.323672,1997-01-19
76.0,5.6,Free Willy 3: The Rescue,6.107833,1997-08-08
15.0,7.4,Career Girls,3.459251,1997-06-01
440.0,6.5,Conspiracy Theory,14.261798,1997-08-07
60.0,5.9,Desperate Measures,3.713996,1998-01-30
49.0,4.2,Steel,2.890462,1997-08-15
26.0,5.3,She's So Lovely,2.314911,1997-08-29
33.0,6.5,Hoodlum,2.384882,1997-08-27
20.0,5.2,Leave it to Beaver,1.635911,1997-08-22
255.0,5.7,Mimic,9.128905,1997-08-22
90.0,6.0,Money Talks,13.855037,1997-08-22
56.0,5.6,Excess Baggage,3.714997,1997-08-29
39.0,5.2,Kull the Conqueror,3.324195,1997-08-29
859.0,6.2,Air Force One,12.173291,1997-07-25
141.0,6.5,One Eight Seven,6.476493,1997-07-29
971.0,7.2,The Hunt for Red October,15.91126,1990-03-02
218.0,7.1,My Own Private Idaho,7.289727,1991-10-17
10.0,4.4,"Kiss Me, Guido",0.910655,1997-07-18
3.0,5.3,Star Maps,0.725694,1997-07-23
181.0,6.3,In & Out,9.949805,1997-09-10
359.0,6.8,The Edge,15.174973,1997-09-06
263.0,5.8,The Peacemaker,8.868114,1997-09-26
1340.0,7.7,L.A. Confidential,10.989442,1997-09-19
644.0,7.0,Seven Years in Tibet,11.483493,1997-09-12
353.0,6.2,Kiss the Girls,12.235391,1997-10-03
19.0,6.6,Soul Food,2.647781,1997-09-26
1.0,5.0,Kicked in the Head,0.07992,1997-09-26
114.0,5.6,Wishmaster,5.215107,1997-09-19
11.0,5.7,A Thousand Acres,0.82942,1997-09-17
1556.0,7.5,The Game,14.825587,1997-09-12
91.0,5.0,Fire Down Below,7.83099,1997-09-05
185.0,6.5,U Turn,7.923639,1997-10-03
3.0,3.8,The Locusts,0.53204,1997-10-03
18.0,6.1,The Matchmaker,3.742915,1997-10-03
41.0,6.6,The Assignment,4.233187,1997-09-28
6.0,3.2,A Smile Like Yours,2.507368,1997-08-27
19.0,6.5,Ulee's Gold,1.138972,1997-06-13
181.0,6.9,The Ice Storm,7.146352,1997-09-27
6.0,5.8,Stag,0.854723,1997-04-01
441.0,6.7,Chasing Amy,12.311564,1997-04-04
9.0,5.4,Def Jam's How to Be a Player,0.883889,1997-08-06
372.0,6.9,The Full Monty,8.333322,1997-08-13
45.0,6.6,Mrs Brown,3.883913,1997-07-18
698.0,5.6,I Know What You Did Last Summer,7.417157,1997-10-17
1414.0,7.2,The Devil's Advocate,10.920124,1997-10-17
36.0,5.4,RocketMan,5.345663,1997-10-10
26.0,5.6,Playing God,9.657642,1997-10-17
30.0,6.3,The House of Yes,3.974374,1997-10-10
8.0,8.3,"Fast, Cheap & Out of Control",2.117703,1997-10-03
5.0,7.4,Washington Square,1.301573,1997-10-10
6.0,6.3,Telling Lies In America,1.886677,1997-08-02
3.0,3.8,Year of the Horse,0.405805,1997-10-08
1846.0,7.5,Gattaca,12.89312,1997-09-07
25.0,6.2,FairyTale: A True Story,3.553746,1997-01-01
110.0,5.2,Phantoms,10.754614,1998-01-23
12.0,6.5,Swept from the Sea,9.688237,1998-01-23
130.0,6.2,A Life Less Ordinary,15.996171,1997-10-24
4.0,4.8,Hurricane Streets,0.629699,1997-01-21
29.0,6.3,Eve's Bayou,1.461772,1997-09-07
52.0,5.8,Switchback,3.742824,1997-10-31
32.0,6.5,Gang Related,2.592927,1997-10-08
253.0,6.5,Stripes,11.341505,1981-06-25
7.0,8.0,Nenette and Boni,0.551124,1997-01-29
602.0,6.3,Bean,12.799853,1997-07-03
